id,text,homeAway,scoringPlay,participants,shootingPlay,pointsAttempted,period.number,athlete.id,coordinate.x,coordinate.y,type.categoryId,type.id,type.txt,gameId
401826867118876989,Malik Abdullahi makes free throw 1 of 1,home,True,[{'id': '5174791'}],True,1,2,5174791,25,0,1001,540,MadeFreeThrow,401826867
401826867118877105,Cooper Noard makes 25-foot three point jumper,away,True,[{'id': '5106247'}],True,3,2,5106247,9,20,1003,558,JumpShot,401826867
401826867118877167,Malik Abdullahi misses 6-foot jumper,home,,[{'id': '5174791'}],True,2,2,5174791,29,5,1005,558,JumpShot,401826867
401826867118877222,Cooper Noard makes 24-foot three point jumper (Gioacchino Panzini assists),away,True,"[{'id': '5106247'}, {'id': '5241716'}]",True,3,2,5106247,8,18,1003,558,JumpShot,401826867
401826867118877261,Jake Fiegen makes 1-foot dunk,away,True,[{'id': '5175900'}],True,2,2,5175900,24,1,1002,574,DunkShot,401826867
401826867118877697,Kaspar Sepp makes 24-foot three point jumper (Jacob Beccles assists),away,True,"[{'id': '5176404'}, {'id': '5175898'}]",True,3,2,5176404,16,22,1003,558,JumpShot,401826867
401826867118878074,Jacob Hammond makes free throw 1 of 2,home,True,[{'id': '5236224'}],True,1,2,5236224,25,0,1001,540,MadeFreeThrow,401826867
401826867118878087,Jacob Hammond makes free throw 2 of 2,home,True,[{'id': '5236224'}],True,1,2,5236224,25,0,1001,540,MadeFreeThrow,401826867
401826867118878138,Jacob Beccles misses layup,away,,[{'id': '5175898'}],True,2,2,5175898,28,2,1005,572,LayUpShot,401826867
401826867118878169,Sebastian Whitfield misses driving layup,home,,[{'id': '5314682'}],True,2,2,5314682,26,3,1005,572,LayUpShot,401826867
401826867118878290,Peyton Seals misses 23-foot three point jumper,home,,[{'id': '5241740'}],True,3,2,5241740,48,3,1006,558,JumpShot,401826867
401826867118878336,Adam Hinton makes 24-foot three point jumper (Corbin Zentner assists),away,True,"[{'id': '5106243'}, {'id': '5196671'}]",True,3,2,5106243,9,19,1003,558,JumpShot,401826867
401826867118878428,Gioacchino Panzini misses layup,away,,[{'id': '5241716'}],True,2,2,5241716,23,2,1005,572,LayUpShot,401826867
401826867118878432,Sebastian Whitfield misses layup,home,,[{'id': '5314682'}],True,2,2,5314682,27,2,1005,572,LayUpShot,401826867
401826867118878461,Sebastian Whitfield misses layup,home,,[{'id': '5314682'}],True,2,2,5314682,30,3,1005,572,LayUpShot,401826867
401826867118878531,Gioacchino Panzini misses 24-foot three point jumper,away,,[{'id': '5241716'}],True,3,2,5241716,35,22,1006,558,JumpShot,401826867
401826867118878554,Cash McSweeney makes layup (Sebastian Whitfield assists),home,True,"[{'id': '5314681'}, {'id': '5314682'}]",True,2,2,5314681,23,2,1002,572,LayUpShot,401826867
401826867118878588,Mateen Rafiq makes 25-foot three point jumper,away,True,[{'id': '5241717'}],True,3,2,5241717,33,24,1003,558,JumpShot,401826867
401826867118878619,Sebastian Whitfield misses 23-foot three point step back jumpshot,home,,[{'id': '5314682'}],True,3,2,5314682,7,13,1006,558,JumpShot,401826867
401826867118878663,Gioacchino Panzini makes layup (DJ Nix assists),away,True,"[{'id': '5241716'}, {'id': '4684840'}]",True,2,2,5241716,27,3,1002,572,LayUpShot,401826867
401826867118878675,Jake Sussberg misses 25-foot three point jumper,home,,[{'id': '5314680'}],True,3,2,5314680,33,24,1006,558,JumpShot,401826867
401826867118878729,Mateen Rafiq makes 26-foot three point jumper (DaMaryon Fishburn assists),away,True,"[{'id': '5241717'}, {'id': '5313688'}]",True,3,2,5241717,19,25,1003,558,JumpShot,401826867
401826867118879047,Jacob Hammond makes free throw 1 of 2,home,True,[{'id': '5236224'}],True,1,2,5236224,25,0,1001,540,MadeFreeThrow,401826867
401826867118879048,Jacob Hammond makes free throw 2 of 2,home,True,[{'id': '5236224'}],True,1,2,5236224,25,0,1001,540,MadeFreeThrow,401826867
401826867118879084,Jacob Hammond makes layup,home,True,[{'id': '5236224'}],True,2,2,5236224,23,2,1002,572,LayUpShot,401826867
401826867118879138,DaMaryon Fishburn makes free throw 1 of 2,away,True,[{'id': '5313688'}],True,1,2,5313688,25,0,1001,540,MadeFreeThrow,401826867
401826867118879155,DaMaryon Fishburn misses free throw 2 of 2,away,,[{'id': '5313688'}],True,1,2,5313688,25,0,1004,540,MadeFreeThrow,401826867
401826867118879196,Jax Abalos misses 24-foot three point jumper,away,,[{'id': '5313690'}],True,3,2,5313690,18,23,1006,558,JumpShot,401826867
401826867118879250,DaMaryon Fishburn misses 25-foot three point jumper,away,,[{'id': '5313688'}],True,3,2,5313688,43,18,1006,558,JumpShot,401826867
401826867118879280,Jake Sussberg makes 24-foot three point jumper (Zio Kim assists),home,True,"[{'id': '5314680'}, {'id': '5241742'}]",True,3,2,5314680,48,9,1003,558,JumpShot,401826867
401826867118879348,Ryan Mandes makes layup (Cash McSweeney assists),home,True,"[{'id': '5314679'}, {'id': '5314681'}]",True,2,2,5314679,24,4,1002,572,LayUpShot,401826867
401826867118879387,Ryan Mandes misses free throw 1 of 1,home,,[{'id': '5314679'}],True,1,2,5314679,25,0,1004,540,MadeFreeThrow,401826867
401812594118987855,TJ Power makes layup (Augustus Gerhart assists),home,True,"[{'id': '4684843'}, {'id': '5182415'}]",True,2,1,4684843,26,1,1002,572,LayUpShot,401812594
401812594118987988,TJ Power makes free throw 1 of 1,home,True,[{'id': '4684843'}],True,1,1,4684843,25,0,1001,540,MadeFreeThrow,401812594
401812594118988037,Jacob Beccles makes driving layup,away,True,[{'id': '5175898'}],True,2,1,5175898,25,1,1002,572,LayUpShot,401812594
401812594118988140,AJ Levine misses 23-foot three point jumper,home,,[{'id': '5241732'}],True,3,1,5241732,46,10,1006,558,JumpShot,401812594
401812594118988194,AJ Levine misses 24-foot three point jumper,home,,[{'id': '5241732'}],True,3,1,5241732,5,13,1006,558,JumpShot,401812594
401812594118988305,Jacob Beccles makes driving layup,away,True,[{'id': '5175898'}],True,2,1,5175898,24,1,1002,572,LayUpShot,401812594
401812594118988308,AJ Levine makes driving layup,home,True,[{'id': '5241732'}],True,2,1,5241732,26,1,1002,572,LayUpShot,401812594
401812594118988345,Jacob Beccles makes driving layup,away,True,[{'id': '5175898'}],True,2,1,5175898,25,1,1002,572,LayUpShot,401812594
401812594118988487,AJ Levine misses 24-foot three point jumper,home,,[{'id': '5241732'}],True,3,1,5241732,47,10,1006,558,JumpShot,401812594
401812594118988526,Ethan Roberts misses layup,home,,[{'id': '5108811'}],True,2,1,5108811,24,2,1005,572,LayUpShot,401812594
401812594118988577,Josh Baldwin misses layup,away,,[{'id': '5106245'}],True,2,1,5106245,23,3,1005,572,LayUpShot,401812594
401812594118988626,Michael Zanoni makes 24-foot three point jumper (Augustus Gerhart assists),home,True,"[{'id': '5108877'}, {'id': '5182415'}]",True,3,1,5108877,34,23,1003,558,JumpShot,401812594
401812594118988906,Jake Fiegen misses 24-foot three point jumper,away,,[{'id': '5175900'}],True,3,1,5175900,40,19,1006,558,JumpShot,401812594
401812594118988959,Adam Hinton misses 23-foot three point jumper,away,,[{'id': '5106243'}],True,3,1,5106243,42,16,1006,558,JumpShot,401812594
401812594118989010,Corbin Zentner misses 24-foot three point jumper,away,,[{'id': '5196671'}],True,3,1,5196671,6,16,1006,558,JumpShot,401812594
401812594118989066,AJ Levine makes driving layup,home,True,[{'id': '5241732'}],True,2,1,5241732,26,1,1002,572,LayUpShot,401812594
401812594118989110,Adam Hinton makes layup (Jake Fiegen assists),away,True,"[{'id': '5106243'}, {'id': '5175900'}]",True,2,1,5106243,24,2,1002,572,LayUpShot,401812594
401812594118989420,Ethan Roberts misses 24-foot three point jumper,home,,[{'id': '5108811'}],True,3,1,5108811,16,22,1006,558,JumpShot,401812594
401812594118989468,Jacob Beccles misses driving layup,away,,[{'id': '5175898'}],True,2,1,5175898,26,1,1005,572,LayUpShot,401812594
401812594118990343,Ethan Roberts misses layup,home,,[{'id': '5108811'}],True,2,1,5108811,28,1,1005,572,LayUpShot,401812594
401812594118990621,Ethan Roberts misses 24-foot three point jumper,home,,[{'id': '5108811'}],True,3,1,5108811,25,25,1006,558,JumpShot,401812594
401812594118990769,Cooper Noard makes 10-foot floating jump shot (Josh Baldwin assists),away,True,"[{'id': '5106247'}, {'id': '5106245'}]",True,2,1,5106247,24,10,1002,558,JumpShot,401812594
401812594118990805,Ethan Roberts makes 4-foot floating jump shot,home,True,[{'id': '5108811'}],True,2,1,5108811,27,4,1002,558,JumpShot,401812594
401812594118990873,Jake Fiegen misses 25-foot three point jumper,away,,[{'id': '5175900'}],True,3,1,5175900,12,21,1006,558,JumpShot,401812594
401812594118991061,TJ Power misses 24-foot three point jumper,home,,[{'id': '4684843'}],True,3,1,4684843,13,21,1006,558,JumpShot,401812594
401812594118991095,Jacob Beccles misses 9-foot floating jump shot,away,,[{'id': '5175898'}],True,2,1,5175898,21,8,1005,558,JumpShot,401812594
401812594118991138,Josh Baldwin makes layup,away,True,[{'id': '5106245'}],True,2,1,5106245,24,1,1002,572,LayUpShot,401812594
401812594118991231,Michael Zanoni misses 18-foot pullup jump shot,home,,[{'id': '5108877'}],True,2,1,5108877,34,15,1005,558,JumpShot,401812594
401812594118991346,Jake Fiegen misses 25-foot three point jumper,away,,[{'id': '5175900'}],True,3,1,5175900,13,22,1006,558,JumpShot,401812594
401812594118991599,Jake Fiegen misses layup,away,,[{'id': '5175900'}],True,2,1,5175900,26,2,1005,572,LayUpShot,401812594
401812594118991663,Lucas Lueth misses layup,home,,[{'id': '5314648'}],True,2,1,5314648,25,1,1005,572,LayUpShot,401812594
401812594118991707,DJ Nix misses layup,away,,[{'id': '4684840'}],True,2,1,4684840,26,2,1005,572,LayUpShot,401812594
401812594118991756,Kaspar Sepp makes layup,away,True,[{'id': '5176404'}],True,2,1,5176404,28,2,1002,572,LayUpShot,401812594
401812594118992771,Adam Hinton misses 24-foot three point jumper,away,,[{'id': '5106243'}],True,3,1,5106243,31,23,1006,558,JumpShot,401812594
401812594118992836,DJ Nix makes layup (Cooper Noard assists),away,True,"[{'id': '4684840'}, {'id': '5106247'}]",True,2,1,4684840,24,1,1002,572,LayUpShot,401812594
401812594118992968,Cam Thrower misses 23-foot three point jumper,home,,[{'id': '5107164'}],True,3,1,5107164,12,19,1006,558,JumpShot,401812594
401812594118993055,Cooper Noard misses 23-foot three point jumper,away,,[{'id': '5106247'}],True,3,1,5106247,43,16,1006,558,JumpShot,401812594
401812594118993351,Jay Jones makes driving layup (Lucas Lueth assists),home,True,"[{'id': '5314644'}, {'id': '5314648'}]",True,2,1,5314644,26,1,1002,572,LayUpShot,401812594
401812594118993579,Josh Baldwin makes free throw 1 of 2,away,True,[{'id': '5106245'}],True,1,1,5106245,25,0,1001,540,MadeFreeThrow,401812594
401812594118993639,Josh Baldwin makes free throw 2 of 2,away,True,[{'id': '5106245'}],True,1,1,5106245,25,0,1001,540,MadeFreeThrow,401812594
401812594118993758,Jay Jones makes 9-foot pullup jump shot,home,True,[{'id': '5314644'}],True,2,1,5314644,21,9,1002,558,JumpShot,401812594
401812594118993800,Jake Fiegen misses layup,away,,[{'id': '5175900'}],True,2,1,5175900,27,2,1005,572,LayUpShot,401812594
401812594118993908,TJ Power misses 24-foot three point jumper,home,,[{'id': '4684843'}],True,3,1,4684843,42,17,1006,558,JumpShot,401812594
401812594118994224,TJ Power makes driving layup,home,True,[{'id': '4684843'}],True,2,1,4684843,27,2,1002,572,LayUpShot,401812594
401812594118994432,Josh Baldwin misses layup,away,,[{'id': '5106245'}],True,2,1,5106245,22,1,1005,572,LayUpShot,401812594
401812594118995373,TJ Power misses 2-foot jumper,home,,[{'id': '4684843'}],True,2,1,4684843,23,1,1005,558,JumpShot,401812594
401812594118995528,TJ Power misses 24-foot three point jumper,home,,[{'id': '4684843'}],True,3,1,4684843,14,21,1006,558,JumpShot,401812594
401812594118995680,Cooper Noard makes 27-foot three point jumper,away,True,[{'id': '5106247'}],True,3,1,5106247,13,24,1003,558,JumpShot,401812594
401812594118995719,Ethan Roberts makes 4-foot floating jump shot,home,True,[{'id': '5108811'}],True,2,1,5108811,24,4,1002,558,JumpShot,401812594
401812594118995787,Adam Hinton makes 24-foot three point jumper (Anthony Nimani assists),away,True,"[{'id': '5106243'}, {'id': '5241718'}]",True,3,1,5106243,35,23,1003,558,JumpShot,401812594
401812594118995840,Dalton Scantlebury misses layup,home,,[{'id': '5314646'}],True,2,1,5314646,28,2,1005,572,LayUpShot,401812594
401812594118995902,Anthony Nimani misses 25-foot three point jumper,away,,[{'id': '5241718'}],True,3,1,5241718,42,18,1006,558,JumpShot,401812594
401812594118995958,Jay Jones makes driving layup,home,True,[{'id': '5314644'}],True,2,1,5314644,28,1,1002,572,LayUpShot,401812594
401812594118996493,AJ Levine misses layup,home,,[{'id': '5241732'}],True,2,1,5241732,25,2,1005,572,LayUpShot,401812594
401812594118996597,AJ Levine makes free throw 1 of 2,home,True,[{'id': '5241732'}],True,1,1,5241732,25,0,1001,540,MadeFreeThrow,401812594
401812594118996692,AJ Levine makes free throw 2 of 2,home,True,[{'id': '5241732'}],True,1,1,5241732,25,0,1001,540,MadeFreeThrow,401812594
401812594118996836,Michael Zanoni misses driving layup,home,,[{'id': '5108877'}],True,2,1,5108877,26,1,1005,572,LayUpShot,401812594
401812594118996838,Lucas Lueth makes 0-foot tip in layup,home,True,[{'id': '5314648'}],True,2,1,5314648,25,1,1002,437,TipShot,401812594
401812594118997736,Josh Baldwin makes free throw 1 of 2,away,True,[{'id': '5106245'}],True,1,1,5106245,25,0,1001,540,MadeFreeThrow,401812594
401812594118997837,Josh Baldwin makes free throw 2 of 2,away,True,[{'id': '5106245'}],True,1,1,5106245,25,0,1001,540,MadeFreeThrow,401812594
401812594118997929,Michael Zanoni misses 20-foot jumper,home,,[{'id': '5108877'}],True,2,1,5108877,22,20,1005,558,JumpShot,401812594
401812594118998025,TJ Power makes layup (AJ Levine assists),home,True,"[{'id': '4684843'}, {'id': '5241732'}]",True,2,1,4684843,26,1,1002,572,LayUpShot,401812594
401812594118998248,Josh Baldwin misses free throw 1 of 1,away,,[{'id': '5106245'}],True,1,1,5106245,25,0,1004,540,MadeFreeThrow,401812594
401812594118998406,Ethan Roberts misses free throw 1 of 2,home,,[{'id': '5108811'}],True,1,1,5108811,25,0,1004,540,MadeFreeThrow,401812594
401812594118998489,Ethan Roberts misses free throw 2 of 2,home,,[{'id': '5108811'}],True,1,1,5108811,25,0,1004,540,MadeFreeThrow,401812594
401812594118998661,Ethan Roberts makes layup,home,True,[{'id': '5108811'}],True,2,1,5108811,25,2,1002,572,LayUpShot,401812594
401812594118998796,Adam Hinton misses free throw 1 of 1,away,,[{'id': '5106243'}],True,1,1,5106243,25,0,1004,540,MadeFreeThrow,401812594
401812594118998964,Adam Hinton misses 11-foot turnaround jump shot,away,,[{'id': '5106243'}],True,2,1,5106243,20,10,1005,558,JumpShot,401812594
401812594118999197,Josh Baldwin makes free throw 1 of 2,away,True,[{'id': '5106245'}],True,1,1,5106245,25,0,1001,540,MadeFreeThrow,401812594
401812594118999309,Josh Baldwin misses free throw 2 of 2,away,,[{'id': '5106245'}],True,1,1,5106245,25,0,1004,540,MadeFreeThrow,401812594
401812594118999432,Lucas Lueth makes free throw 1 of 2,home,True,[{'id': '5314648'}],True,1,1,5314648,25,0,1001,540,MadeFreeThrow,401812594
401812594118999512,Lucas Lueth misses free throw 2 of 2,home,,[{'id': '5314648'}],True,1,1,5314648,25,0,1004,540,MadeFreeThrow,401812594
401812594118999588,Josh Baldwin makes 1-foot dunk (Cooper Noard assists),away,True,"[{'id': '5106245'}, {'id': '5106247'}]",True,2,1,5106245,24,1,1002,574,DunkShot,401812594
401812594118999699,Ethan Roberts makes driving layup,home,True,[{'id': '5108811'}],True,2,1,5108811,29,0,1002,572,LayUpShot,401812594
401812594118999773,Jake Fiegen makes driving layup,away,True,[{'id': '5175900'}],True,2,1,5175900,25,1,1002,572,LayUpShot,401812594
401812594118999846,Jay Jones misses driving layup,home,,[{'id': '5314644'}],True,2,1,5314644,26,1,1005,572,LayUpShot,401812594
401812594118999848,Jacob Beccles misses 23-foot three point jumper,away,,[{'id': '5175898'}],True,3,1,5175898,2,1,1006,558,JumpShot,401812594
401812594118999975,Ethan Roberts makes free throw 1 of 2,home,True,[{'id': '5108811'}],True,1,1,5108811,25,0,1001,540,MadeFreeThrow,401812594
401812594119000051,Ethan Roberts misses free throw 2 of 2,home,,[{'id': '5108811'}],True,1,1,5108811,25,0,1004,540,MadeFreeThrow,401812594
401812594119000645,TJ Power makes 9-foot pullup jump shot,home,True,[{'id': '4684843'}],True,2,1,4684843,20,7,1002,558,JumpShot,401812594
401812594119003038,Cooper Noard makes 24-foot three point jumper (Jacob Beccles assists),away,True,"[{'id': '5106247'}, {'id': '5175898'}]",True,3,2,5106247,20,24,1003,558,JumpShot,401812594
401812594119003095,TJ Power makes 11-foot step back jumpshot,home,True,[{'id': '4684843'}],True,2,2,4684843,19,9,1002,558,JumpShot,401812594
401812594119003133,Jake Fiegen makes layup,away,True,[{'id': '5175900'}],True,2,2,5175900,24,0,1002,572,LayUpShot,401812594
401812594119003139,AJ Levine misses layup,home,,[{'id': '5241732'}],True,2,2,5241732,22,2,1005,572,LayUpShot,401812594
401812594119003237,AJ Levine misses layup,home,,[{'id': '5241732'}],True,2,2,5241732,25,1,1005,572,LayUpShot,401812594
401812594119003267,AJ Levine makes layup (Augustus Gerhart assists),home,True,"[{'id': '5241732'}, {'id': '5182415'}]",True,2,2,5241732,24,0,1002,572,LayUpShot,401812594
401812594119003276,Josh Baldwin misses layup,away,,[{'id': '5106245'}],True,2,2,5106245,24,1,1005,572,LayUpShot,401812594
401812594119003412,Michael Zanoni misses 24-foot three point jumper,home,,[{'id': '5108877'}],True,3,2,5108877,11,20,1006,558,JumpShot,401812594
401812594119003414,Jake Fiegen makes layup,away,True,[{'id': '5175900'}],True,2,2,5175900,26,0,1002,572,LayUpShot,401812594
401812594119003469,Jake Fiegen misses free throw 1 of 1,away,,[{'id': '5175900'}],True,1,2,5175900,25,0,1004,540,MadeFreeThrow,401812594
401812594119003503,AJ Levine misses 24-foot three point jumper,home,,[{'id': '5241732'}],True,3,2,5241732,39,20,1006,558,JumpShot,401812594
401812594119003519,Cooper Noard misses 22-foot three point jumper,away,,[{'id': '5106247'}],True,3,2,5106247,3,-1,1006,558,JumpShot,401812594
401812594119003565,TJ Power misses 24-foot three point jumper,home,,[{'id': '4684843'}],True,3,2,4684843,34,23,1006,558,JumpShot,401812594
401812594119003696,Jay Jones makes driving layup,home,True,[{'id': '5314644'}],True,2,2,5314644,24,1,1002,572,LayUpShot,401812594
401812594119003784,Jay Jones makes free throw 1 of 1,home,True,[{'id': '5314644'}],True,1,2,5314644,25,0,1001,540,MadeFreeThrow,401812594
401812594119003918,Jacob Beccles makes driving layup,away,True,[{'id': '5175898'}],True,2,2,5175898,26,1,1002,572,LayUpShot,401812594
401812594119003944,Ethan Roberts misses 24-foot three point jumper,home,,[{'id': '5108811'}],True,3,2,5108811,7,16,1006,558,JumpShot,401812594
401812594119004672,Dalton Scantlebury misses free throw 1 of 2,home,,[{'id': '5314646'}],True,1,2,5314646,25,0,1004,540,MadeFreeThrow,401812594
401812594119004707,Dalton Scantlebury makes free throw 2 of 2,home,True,[{'id': '5314646'}],True,1,2,5314646,25,0,1001,540,MadeFreeThrow,401812594
401812594119004812,Adam Hinton misses 24-foot three point jumper,away,,[{'id': '5106243'}],True,3,2,5106243,43,17,1006,558,JumpShot,401812594
401812594119004842,Cooper Noard misses 7-foot floating jump shot,away,,[{'id': '5106247'}],True,2,2,5106247,26,8,1005,558,JumpShot,401812594
401812594119004846,Kaspar Sepp makes layup,away,True,[{'id': '5176404'}],True,2,2,5176404,27,0,1002,572,LayUpShot,401812594
401812594119004987,Ethan Roberts misses driving layup,home,,[{'id': '5108811'}],True,2,2,5108811,24,3,1005,572,LayUpShot,401812594
401812594119005106,Kaspar Sepp misses free throw 1 of 2,away,,[{'id': '5176404'}],True,1,2,5176404,25,0,1004,540,MadeFreeThrow,401812594
401812594119005128,Kaspar Sepp misses free throw 2 of 2,away,,[{'id': '5176404'}],True,1,2,5176404,25,0,1004,540,MadeFreeThrow,401812594
401812594119005190,TJ Power makes 24-foot three point jumper (Jay Jones assists),home,True,"[{'id': '4684843'}, {'id': '5314644'}]",True,3,2,4684843,39,20,1003,558,JumpShot,401812594
401812594119005242,Adam Hinton makes 22-foot three point jumper (Anthony Nimani assists),away,True,"[{'id': '5106243'}, {'id': '5241718'}]",True,3,2,5106243,3,0,1003,558,JumpShot,401812594
401812594119005303,Michael Zanoni makes 12-foot pullup jump shot (Jay Jones assists),home,True,"[{'id': '5108877'}, {'id': '5314644'}]",True,2,2,5108877,25,13,1002,558,JumpShot,401812594
401812594119005314,Cooper Noard makes layup (Kaspar Sepp assists),away,True,"[{'id': '5106247'}, {'id': '5176404'}]",True,2,2,5106247,26,0,1002,572,LayUpShot,401812594
401812594119005482,Dalton Scantlebury misses free throw 1 of 2,home,,[{'id': '5314646'}],True,1,2,5314646,25,0,1004,540,MadeFreeThrow,401812594
401812594119005566,Dalton Scantlebury makes free throw 2 of 2,home,True,[{'id': '5314646'}],True,1,2,5314646,25,0,1001,540,MadeFreeThrow,401812594
401812594119005600,Gioacchino Panzini misses 24-foot three point jumper,away,,[{'id': '5241716'}],True,3,2,5241716,37,21,1006,558,JumpShot,401812594
401812594119006016,Gioacchino Panzini makes free throw 1 of 2,away,True,[{'id': '5241716'}],True,1,2,5241716,25,0,1001,540,MadeFreeThrow,401812594
401812594119006051,Gioacchino Panzini makes free throw 2 of 2,away,True,[{'id': '5241716'}],True,1,2,5241716,25,0,1001,540,MadeFreeThrow,401812594
401812594119006095,Michael Zanoni misses 25-foot three point jumper,home,,[{'id': '5108877'}],True,3,2,5108877,10,20,1006,558,JumpShot,401812594
401812594119006205,TJ Power makes 25-foot three point jumper (AJ Levine assists),home,True,"[{'id': '4684843'}, {'id': '5241732'}]",True,3,2,4684843,14,22,1003,558,JumpShot,401812594
401812594119006326,Josh Baldwin makes free throw 1 of 2,away,True,[{'id': '5106245'}],True,1,2,5106245,25,0,1001,540,MadeFreeThrow,401812594
401812594119006377,Josh Baldwin misses free throw 2 of 2,away,,[{'id': '5106245'}],True,1,2,5106245,25,0,1004,540,MadeFreeThrow,401812594
401812594119006385,Michael Zanoni misses 23-foot three point jumper,home,,[{'id': '5108877'}],True,3,2,5108877,2,1,1006,558,JumpShot,401812594
401812594119006387,TJ Power misses 24-foot three point jumper,home,,[{'id': '4684843'}],True,3,2,4684843,45,13,1006,558,JumpShot,401812594
401812594119006407,Jacob Beccles misses driving layup,away,,[{'id': '5175898'}],True,2,2,5175898,26,2,1005,572,LayUpShot,401812594
401812594119006473,Lucas Lueth makes free throw 1 of 2,home,True,[{'id': '5314648'}],True,1,2,5314648,25,0,1001,540,MadeFreeThrow,401812594
401812594119006522,Lucas Lueth makes free throw 2 of 2,home,True,[{'id': '5314648'}],True,1,2,5314648,25,0,1001,540,MadeFreeThrow,401812594
401812594119006554,Adam Hinton misses 24-foot three point jumper,away,,[{'id': '5106243'}],True,3,2,5106243,11,19,1006,558,JumpShot,401812594
401812594119006585,Lucas Lueth makes driving layup (Jay Jones assists),home,True,"[{'id': '5314648'}, {'id': '5314644'}]",True,2,2,5314648,24,1,1002,572,LayUpShot,401812594
401812594119006913,Lucas Lueth makes 2-foot dunk (AJ Levine assists),home,True,"[{'id': '5314648'}, {'id': '5241732'}]",True,2,2,5314648,23,2,1002,574,DunkShot,401812594
401812594119006972,Jake Fiegen misses layup,away,,[{'id': '5175900'}],True,2,2,5175900,27,1,1005,572,LayUpShot,401812594
401812594119007032,Jay Jones misses layup,home,,[{'id': '5314644'}],True,2,2,5314644,24,0,1005,572,LayUpShot,401812594
401812594119007142,Gioacchino Panzini makes 1-foot dunk (Corbin Zentner assists),away,True,"[{'id': '5241716'}, {'id': '5196671'}]",True,2,2,5241716,25,0,1002,574,DunkShot,401812594
401812594119007205,TJ Power misses 11-foot pullup jump shot,home,,[{'id': '4684843'}],True,2,2,4684843,29,11,1005,558,JumpShot,401812594
401812594119007555,AJ Levine misses free throw 1 of 2,home,,[{'id': '5241732'}],True,1,2,5241732,25,0,1004,540,MadeFreeThrow,401812594
401812594119007645,AJ Levine makes free throw 2 of 2,home,True,[{'id': '5241732'}],True,1,2,5241732,25,0,1001,540,MadeFreeThrow,401812594
401812594119007652,AJ Levine misses 2-foot jumper,home,,[{'id': '5241732'}],True,2,2,5241732,27,2,1005,558,JumpShot,401812594
401812594119007825,Cooper Noard misses free throw 1 of 1,away,,[{'id': '5106247'}],True,1,2,5106247,25,0,1004,540,MadeFreeThrow,401812594
401812594119007835,Kaspar Sepp misses layup,away,,[{'id': '5176404'}],True,2,2,5176404,29,3,1005,572,LayUpShot,401812594
401812594119007906,Jay Jones misses free throw 1 of 2,home,,[{'id': '5314644'}],True,1,2,5314644,25,0,1004,540,MadeFreeThrow,401812594
401812594119007914,Jay Jones makes free throw 2 of 2,home,True,[{'id': '5314644'}],True,1,2,5314644,25,0,1001,540,MadeFreeThrow,401812594
401812594119007995,Adam Hinton misses free throw 1 of 2,away,,[{'id': '5106243'}],True,1,2,5106243,25,0,1004,540,MadeFreeThrow,401812594
401812594119008060,Adam Hinton misses free throw 2 of 2,away,,[{'id': '5106243'}],True,1,2,5106243,25,0,1004,540,MadeFreeThrow,401812594
401812594119008243,Adam Hinton makes 5-foot jumper,away,True,[{'id': '5106243'}],True,2,2,5106243,29,1,1002,558,JumpShot,401812594
401812594119008248,Ethan Roberts misses 25-foot three point jumper,home,,[{'id': '5108811'}],True,3,2,5108811,11,20,1006,558,JumpShot,401812594
401812594119008254,Gioacchino Panzini misses 24-foot three point jumper,away,,[{'id': '5241716'}],True,3,2,5241716,36,22,1006,558,JumpShot,401812594
401812594119008258,Ethan Roberts makes driving layup (AJ Levine assists),home,True,"[{'id': '5108811'}, {'id': '5241732'}]",True,2,2,5108811,25,1,1002,572,LayUpShot,401812594
401812594119008368,Ethan Roberts makes free throw 1 of 1,home,True,[{'id': '5108811'}],True,1,2,5108811,25,0,1001,540,MadeFreeThrow,401812594
401812594119008374,Kaspar Sepp makes layup,away,True,[{'id': '5176404'}],True,2,2,5176404,27,1,1002,572,LayUpShot,401812594
401812594119008402,Jake Fiegen makes 27-foot three point jumper (Kaspar Sepp assists),away,True,"[{'id': '5175900'}, {'id': '5176404'}]",True,3,2,5175900,40,23,1003,558,JumpShot,401812594
401812594119008449,AJ Levine makes free throw 1 of 2,home,True,[{'id': '5241732'}],True,1,2,5241732,25,0,1001,540,MadeFreeThrow,401812594
401812594119008457,AJ Levine makes free throw 2 of 2,home,True,[{'id': '5241732'}],True,1,2,5241732,25,0,1001,540,MadeFreeThrow,401812594
401812594119008523,Adam Hinton misses 24-foot three point jumper,away,,[{'id': '5106243'}],True,3,2,5106243,40,19,1006,558,JumpShot,401812594
401812594119008658,AJ Levine misses free throw 1 of 2,home,,[{'id': '5241732'}],True,1,2,5241732,25,0,1004,540,MadeFreeThrow,401812594
401812594119008667,AJ Levine makes free throw 2 of 2,home,True,[{'id': '5241732'}],True,1,2,5241732,25,0,1001,540,MadeFreeThrow,401812594
401812594119008673,Jacob Beccles misses driving layup,away,,[{'id': '5175898'}],True,2,2,5175898,25,1,1005,572,LayUpShot,401812594
401812594119008945,AJ Levine makes driving layup,home,True,[{'id': '5241732'}],True,2,2,5241732,23,1,1002,572,LayUpShot,401812594
401812594119008946,Kaspar Sepp makes layup (Cooper Noard assists),away,True,"[{'id': '5176404'}, {'id': '5106247'}]",True,2,2,5176404,26,1,1002,572,LayUpShot,401812594
