id,text,homeAway,participants,shootingPlay,pointsAttempted,period.number,athlete.id,coordinate.x,coordinate.y,type.categoryId,type.id,type.txt,scoringPlay,gameId
401819614116389431,Shay Ijiwoye makes layup,home,[{'id': '5238309'}],True,2,1,5238309,23,1,1002,572,LayUpShot,True,401819614
401819614116389443,Emily Pape misses 7-foot jumper,away,[{'id': '5108938'}],True,2,1,5108938,19,3,1005,558,JumpShot,,401819614
401819614116389491,Emily Pape makes 26-foot three point jumper (Audrey Chen assists),away,"[{'id': '5108938'}, {'id': '5241811'}]",True,3,1,5108938,12,22,1003,558,JumpShot,True,401819614
401819614116389500,Nunu Agara makes 13-foot turnaround jump shot (Courtney Ogden assists),home,"[{'id': '5175934'}, {'id': '5175936'}]",True,2,1,5175934,23,13,1002,558,JumpShot,True,401819614
401819614116389532,Emily Pape makes 6-foot floating jump shot (Audrey Chen assists),away,"[{'id': '5108938'}, {'id': '5241811'}]",True,2,1,5108938,20,3,1002,558,JumpShot,True,401819614
401819614116389614,Emily Pape misses 25-foot three point jumper,away,[{'id': '5108938'}],True,3,1,5108938,15,23,1006,558,JumpShot,,401819614
401819614116389721,Shay Ijiwoye makes free throw 1 of 2,home,[{'id': '5238309'}],True,1,1,5238309,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116389725,Shay Ijiwoye misses free throw 2 of 2,home,[{'id': '5238309'}],True,1,1,5238309,25,0,1004,540,MadeFreeThrow,,401819614
401819614116389871,Hailee Swain makes driving layup,home,[{'id': '5312414'}],True,2,1,5312414,24,1,1002,572,LayUpShot,True,401819614
401819614116389875,Trinity Jones misses 10-foot jumper,away,[{'id': '5313303'}],True,2,1,5313303,18,6,1005,558,JumpShot,,401819614
401819614116389881,Shay Ijiwoye makes layup (Hailee Swain assists),home,"[{'id': '5238309'}, {'id': '5312414'}]",True,2,1,5238309,24,2,1002,572,LayUpShot,True,401819614
401819614116390504,Ally Pape makes free throw 1 of 2,away,[{'id': '5313307'}],True,1,2,5313307,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116390610,Ally Pape makes free throw 2 of 2,away,[{'id': '5313307'}],True,1,2,5313307,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116390620,Hailee Swain misses 7-foot jumper,home,[{'id': '5312414'}],True,2,2,5312414,31,3,1005,558,JumpShot,,401819614
401819614116390735,Rachel Kaus misses 18-foot jumper,away,[{'id': '5176408'}],True,2,2,5176408,30,18,1005,558,JumpShot,,401819614
401819614116390920,Emily Pape makes 25-foot three point jumper (Clarke Jackson assists),away,"[{'id': '5108938'}, {'id': '5176410'}]",True,3,2,5108938,40,20,1003,558,JumpShot,True,401819614
401819614116391074,Rachel Kaus misses layup,away,[{'id': '5176408'}],True,2,2,5176408,21,3,1005,572,LayUpShot,,401819614
401819614116391077,Emily Pape misses 25-foot three point jumper,away,[{'id': '5108938'}],True,3,2,5108938,34,24,1006,558,JumpShot,,401819614
401819614116391083,Nunu Agara misses 13-foot pullup jump shot,home,[{'id': '5175934'}],True,2,2,5175934,32,11,1005,558,JumpShot,,401819614
401819614116391180,Alexandra Eschmeyer makes layup (Nunu Agara assists),home,"[{'id': '5312416'}, {'id': '5175934'}]",True,2,2,5312416,24,3,1002,572,LayUpShot,True,401819614
401819614116391257,Paige Engels misses 16-foot pullup jump shot,away,[{'id': '5241809'}],True,2,2,5241809,34,13,1005,558,JumpShot,,401819614
401819614116391265,Courtney Ogden misses 26-foot three point jumper,home,[{'id': '5175936'}],True,3,2,5175936,38,22,1006,558,JumpShot,,401819614
401819614116391400,Clarke Jackson misses free throw 1 of 2,away,[{'id': '5176410'}],True,1,2,5176410,25,0,1004,540,MadeFreeThrow,,401819614
401819614116391454,Clarke Jackson makes free throw 2 of 2,away,[{'id': '5176410'}],True,1,2,5176410,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116391511,Nunu Agara makes layup (Shay Ijiwoye assists),home,"[{'id': '5175934'}, {'id': '5238309'}]",True,2,2,5175934,23,2,1002,572,LayUpShot,True,401819614
401819614116391583,Nunu Agara makes 13-foot jumper (Courtney Ogden assists),home,"[{'id': '5175934'}, {'id': '5175936'}]",True,2,2,5175934,18,12,1002,558,JumpShot,True,401819614
401819614116391656,Kelsey Langston misses 25-foot three point jumper,away,[{'id': '5241812'}],True,3,2,5241812,32,24,1006,558,JumpShot,,401819614
401819614116391664,Courtney Ogden misses 14-foot pullup jump shot,home,[{'id': '5175936'}],True,2,2,5175936,39,4,1005,558,JumpShot,,401819614
401819614116392157,Shay Ijiwoye misses layup,home,[{'id': '5238309'}],True,2,2,5238309,28,2,1005,572,LayUpShot,,401819614
401819614116392228,Shay Ijiwoye misses layup,home,[{'id': '5238309'}],True,2,2,5238309,23,2,1005,572,LayUpShot,,401819614
401819614116392307,Rachel Kaus makes layup,away,[{'id': '5176408'}],True,2,2,5176408,28,3,1002,572,LayUpShot,True,401819614
401819614116392404,Nunu Agara makes free throw 1 of 2,home,[{'id': '5175934'}],True,1,2,5175934,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116392506,Nunu Agara misses free throw 2 of 2,home,[{'id': '5175934'}],True,1,2,5175934,25,0,1004,540,MadeFreeThrow,,401819614
401819614116392547,Rachel Kaus makes 25-foot three point jumper,away,[{'id': '5176408'}],True,3,2,5176408,18,25,1003,558,JumpShot,True,401819614
401819614116392589,Nunu Agara misses 23-foot three point jumper,home,[{'id': '5175934'}],True,3,2,5175934,3,7,1006,558,JumpShot,,401819614
401819614116392661,Hailee Swain makes 21-foot jumper,home,[{'id': '5312414'}],True,2,2,5312414,23,21,1002,558,JumpShot,True,401819614
401819614116392866,Shay Ijiwoye misses 25-foot three point jumper,home,[{'id': '5238309'}],True,3,2,5238309,23,26,1006,558,JumpShot,,401819614
401819614116392885,Shay Ijiwoye misses layup,home,[{'id': '5238309'}],True,2,2,5238309,23,3,1005,572,LayUpShot,,401819614
401819614116393004,Hailee Swain makes free throw 1 of 2,home,[{'id': '5312414'}],True,1,2,5312414,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116393073,Hailee Swain makes free throw 2 of 2,home,[{'id': '5312414'}],True,1,2,5312414,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116393085,Rachel Kaus makes 25-foot three point jumper (Trinity Jones assists),away,"[{'id': '5176408'}, {'id': '5313303'}]",True,3,2,5176408,37,22,1003,558,JumpShot,True,401819614
401819614116393238,Hailee Swain misses layup,home,[{'id': '5312414'}],True,2,2,5312414,23,3,1005,572,LayUpShot,,401819614
401819614116393240,Lara Somfai misses layup,home,[{'id': '5312419'}],True,2,2,5312419,28,3,1005,572,LayUpShot,,401819614
401819614116393347,Rachel Kaus misses layup,away,[{'id': '5176408'}],True,2,2,5176408,23,7,1005,572,LayUpShot,,401819614
401819614116394799,Courtney Ogden makes 12-foot pullup jump shot,home,[{'id': '5175936'}],True,2,3,5175936,21,12,1002,558,JumpShot,True,401819614
401819614116394808,Emily Pape makes 25-foot three point jumper (Paige Engels assists),away,"[{'id': '5108938'}, {'id': '5241809'}]",True,3,3,5108938,10,20,1003,558,JumpShot,True,401819614
401819614116394850,Talana Lepolo misses 26-foot three point jumper,home,[{'id': '5105739'}],True,3,3,5105739,17,25,1006,558,JumpShot,,401819614
401819614116394852,Courtney Ogden makes layup,home,[{'id': '5175936'}],True,2,3,5175936,22,1,1002,572,LayUpShot,True,401819614
401819614116394888,Rachel Kaus misses layup,away,[{'id': '5176408'}],True,2,3,5176408,22,2,1005,572,LayUpShot,,401819614
401819614116394890,Hailee Swain misses layup,home,[{'id': '5312414'}],True,2,3,5312414,28,4,1005,572,LayUpShot,,401819614
401819614116394914,Lara Somfai makes 0-foot tip in layup,home,[{'id': '5312419'}],True,2,3,5312419,25,1,1002,437,TipShot,True,401819614
401819614116394953,Emily Pape misses 23-foot three point jumper,away,[{'id': '5108938'}],True,3,3,5108938,3,3,1006,558,JumpShot,,401819614
401819614116395011,Hailee Swain makes layup,home,[{'id': '5312414'}],True,2,3,5312414,27,2,1002,572,LayUpShot,True,401819614
401819614116395563,Courtney Ogden makes 23-foot three point jumper (Shay Ijiwoye assists),home,"[{'id': '5175936'}, {'id': '5238309'}]",True,3,3,5175936,48,1,1003,558,JumpShot,True,401819614
401819614116395633,Clarke Jackson misses layup,away,[{'id': '5176410'}],True,2,3,5176410,20,2,1005,572,LayUpShot,,401819614
401819614116395654,Clarke Jackson makes layup,away,[{'id': '5176410'}],True,2,3,5176410,27,2,1002,572,LayUpShot,True,401819614
401819614116395661,Lara Somfai makes layup (Courtney Ogden assists),home,"[{'id': '5312419'}, {'id': '5175936'}]",True,2,3,5312419,22,3,1002,572,LayUpShot,True,401819614
401819614116395730,Rachel Kaus misses layup,away,[{'id': '5176408'}],True,2,3,5176408,29,4,1005,572,LayUpShot,,401819614
401819614116395766,Nunu Agara makes layup (Lara Somfai assists),home,"[{'id': '5175934'}, {'id': '5312419'}]",True,2,3,5175934,26,2,1002,572,LayUpShot,True,401819614
401819614116395835,Lara Somfai misses layup,home,[{'id': '5312419'}],True,2,3,5312419,27,3,1005,572,LayUpShot,,401819614
401819614116395837,Lara Somfai misses tip in layup,home,[{'id': '5312419'}],True,2,3,5312419,25,1,1005,437,TipShot,,401819614
401819614116395845,Clarke Jackson misses layup,away,[{'id': '5176410'}],True,2,3,5176410,22,2,1005,572,LayUpShot,,401819614
401819614116395912,Shay Ijiwoye makes layup (Talana Lepolo assists),home,"[{'id': '5238309'}, {'id': '5105739'}]",True,2,3,5238309,23,1,1002,572,LayUpShot,True,401819614
401819614116395925,Emily Pape makes 25-foot three point jumper (Clarke Jackson assists),away,"[{'id': '5108938'}, {'id': '5176410'}]",True,3,3,5108938,14,22,1003,558,JumpShot,True,401819614
401819614116396011,Nunu Agara misses 17-foot jumper,home,[{'id': '5175934'}],True,2,3,5175934,9,5,1005,558,JumpShot,,401819614
401819614116396580,Shay Ijiwoye misses free throw 1 of 2,home,[{'id': '5238309'}],True,1,3,5238309,25,0,1004,540,MadeFreeThrow,,401819614
401819614116396585,Shay Ijiwoye makes free throw 2 of 2,home,[{'id': '5238309'}],True,1,3,5238309,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116396659,Trinity Jones makes 24-foot three point jumper (Clarke Jackson assists),away,"[{'id': '5313303'}, {'id': '5176410'}]",True,3,3,5313303,8,16,1003,558,JumpShot,True,401819614
401819614116396807,Hailee Swain misses layup,home,[{'id': '5312414'}],True,2,3,5312414,27,3,1005,572,LayUpShot,,401819614
401819614116396822,Courtney Ogden makes driving layup,home,[{'id': '5175936'}],True,2,3,5175936,29,2,1002,572,LayUpShot,True,401819614
401819614116396977,Courtney Ogden makes free throw 1 of 1,home,[{'id': '5175936'}],True,1,3,5175936,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116397088,Trinity Jones misses layup,away,[{'id': '5313303'}],True,2,3,5313303,29,2,1005,572,LayUpShot,,401819614
401819614116397090,Nunu Agara makes layup (Hailee Swain assists),home,"[{'id': '5175934'}, {'id': '5312414'}]",True,2,3,5175934,27,2,1002,572,LayUpShot,True,401819614
401819614116397121,Emily Pape misses 4-foot jumper,away,[{'id': '5108938'}],True,2,3,5108938,22,3,1005,558,JumpShot,,401819614
401819614116397258,Lara Somfai makes driving layup,home,[{'id': '5312419'}],True,2,3,5312419,23,2,1002,572,LayUpShot,True,401819614
401819614116397358,Lara Somfai makes free throw 1 of 1,home,[{'id': '5312419'}],True,1,3,5312419,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116397395,Ally Pape makes layup,away,[{'id': '5313307'}],True,2,3,5313307,21,2,1002,572,LayUpShot,True,401819614
401819614116397450,Ally Pape misses free throw 1 of 1,away,[{'id': '5313307'}],True,1,3,5313307,25,0,1004,540,MadeFreeThrow,,401819614
401819614116397481,Nunu Agara misses layup,home,[{'id': '5175934'}],True,2,3,5175934,24,3,1005,572,LayUpShot,,401819614
401819614116397612,Audrey Chen misses 24-foot three point jumper,away,[{'id': '5241811'}],True,3,3,5241811,6,15,1006,558,JumpShot,,401819614
401819614116397711,Hailee Swain makes free throw 1 of 2,home,[{'id': '5312414'}],True,1,3,5312414,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116397721,Hailee Swain makes free throw 2 of 2,home,[{'id': '5312414'}],True,1,3,5312414,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116398270,Rachel Kaus makes layup (Ally Pape assists),away,"[{'id': '5176408'}, {'id': '5313307'}]",True,2,4,5176408,24,3,1002,572,LayUpShot,True,401819614
401819614116398307,Talana Lepolo misses 26-foot three point jumper,home,[{'id': '5105739'}],True,3,4,5105739,22,26,1006,558,JumpShot,,401819614
401819614116398335,Ally Pape misses 23-foot three point jumper,away,[{'id': '5313307'}],True,3,4,5313307,3,2,1006,558,JumpShot,,401819614
401819614116398439,Lara Somfai makes layup (Courtney Ogden assists),home,"[{'id': '5312419'}, {'id': '5175936'}]",True,2,4,5312419,23,2,1002,572,LayUpShot,True,401819614
401819614116398540,Audrey Chen misses layup,away,[{'id': '5241811'}],True,2,4,5241811,29,2,1005,572,LayUpShot,,401819614
401819614116398551,Nunu Agara makes layup,home,[{'id': '5175934'}],True,2,4,5175934,22,2,1002,572,LayUpShot,True,401819614
401819614116398704,Emily Pape misses 24-foot three point jumper,away,[{'id': '5108938'}],True,3,4,5108938,12,20,1006,558,JumpShot,,401819614
401819614116398958,Courtney Ogden misses 26-foot three point jumper,home,[{'id': '5175936'}],True,3,4,5175936,8,19,1006,558,JumpShot,,401819614
401819614116399057,Emily Pape makes 24-foot three point jumper (Paige Engels assists),away,"[{'id': '5108938'}, {'id': '5241809'}]",True,3,4,5108938,10,19,1003,558,JumpShot,True,401819614
401819614116399133,Courtney Ogden misses 9-foot jumper,home,[{'id': '5175936'}],True,2,4,5175936,22,9,1005,558,JumpShot,,401819614
401819614116399151,Kelsey Langston misses 24-foot three point jumper,away,[{'id': '5241812'}],True,3,4,5241812,12,21,1006,558,JumpShot,,401819614
401819614116399163,Ashley Childers makes layup,away,[{'id': '5313304'}],True,2,4,5313304,24,2,1002,572,LayUpShot,True,401819614
401819614116399327,Alexandra Eschmeyer makes free throw 1 of 2,home,[{'id': '5312416'}],True,1,4,5312416,25,0,1001,540,MadeFreeThrow,True,401819614
401819614116399392,Alexandra Eschmeyer misses free throw 2 of 2,home,[{'id': '5312416'}],True,1,4,5312416,25,0,1004,540,MadeFreeThrow,,401819614
401819614116399455,Paige Engels misses 6-foot jumper,away,[{'id': '5241809'}],True,2,4,5241809,25,7,1005,558,JumpShot,,401819614
401819614116399497,Hailee Swain misses 25-foot three point jumper,home,[{'id': '5312414'}],True,3,4,5312414,9,19,1006,558,JumpShot,,401819614
401819614116399589,Emily Pape misses 25-foot three point jumper,away,[{'id': '5108938'}],True,3,4,5108938,23,25,1006,558,JumpShot,,401819614
401819614116399670,Alexandra Eschmeyer makes layup (Shay Ijiwoye assists),home,"[{'id': '5312416'}, {'id': '5238309'}]",True,2,4,5312416,27,2,1002,572,LayUpShot,True,401819614
401819614116399699,Emily Pape misses 25-foot three point jumper,away,[{'id': '5108938'}],True,3,4,5108938,35,23,1006,558,JumpShot,,401819614
401819614116399732,Kelsey Langston makes layup,away,[{'id': '5241812'}],True,2,4,5241812,24,3,1002,572,LayUpShot,True,401819614
401819614116399807,Carly Amborn makes 25-foot three point jumper (Alexandra Eschmeyer assists),home,"[{'id': '5312418'}, {'id': '5312416'}]",True,3,4,5312418,15,23,1003,558,JumpShot,True,401819614
401819614116399829,Emily Pape misses 25-foot three point jumper,away,[{'id': '5108938'}],True,3,4,5108938,31,24,1006,558,JumpShot,,401819614
401819614116400414,Trinity Jones misses 17-foot jumper,away,[{'id': '5313303'}],True,2,4,5313303,18,16,1005,558,JumpShot,,401819614
401819614116400499,Carly Amborn misses 27-foot three point jumper,home,[{'id': '5312418'}],True,3,4,5312418,18,26,1006,558,JumpShot,,401819614
401819614116400554,Grace Renners misses 8-foot jumper,away,[{'id': '5313305'}],True,2,4,5313305,32,5,1005,558,JumpShot,,401819614
401819614116400585,Nora Ezike makes layup (Stavi Papadaki assists),home,"[{'id': '5312420'}, {'id': '5105741'}]",True,2,4,5312420,22,1,1002,572,LayUpShot,True,401819614
401819614116400645,Nora Ezike makes layup (Harper Peterson assists),home,"[{'id': '5312420'}, {'id': '5238310'}]",True,2,4,5312420,27,3,1002,572,LayUpShot,True,401819614
401819614116400794,Willa Chinn misses 12-foot jumper,away,[{'id': '5313306'}],True,2,4,5313306,35,8,1005,558,JumpShot,,401819614
401819614116400839,Grace Renners misses 25-foot three point jumper,away,[{'id': '5313305'}],True,3,4,5313305,12,21,1006,558,JumpShot,,401819614
401819614116400880,Willa Chinn makes 7-foot pullup jump shot,away,[{'id': '5313306'}],True,2,4,5313306,23,7,1002,558,JumpShot,True,401819614
401819614116400914,Carly Amborn misses 17-foot jumper,home,[{'id': '5312418'}],True,2,4,5312418,31,16,1005,558,JumpShot,,401819614
401819614116400947,Trinity Jones misses 27-foot three point jumper,away,[{'id': '5313303'}],True,3,4,5313303,30,27,1006,558,JumpShot,,401819614
401819614116400961,Vivienne Knee misses 12-foot jumper,away,[{'id': '5108936'}],True,2,4,5108936,29,12,1005,558,JumpShot,,401819614
401819614116400972,Willa Chinn misses 25-foot three point jumper,away,[{'id': '5313306'}],True,3,4,5313306,45,16,1006,558,JumpShot,,401819614
401819614116401037,Harper Peterson misses 18-foot jumper,home,[{'id': '5238310'}],True,2,4,5238310,16,16,1005,558,JumpShot,,401819614
401819614116401111,Willa Chinn misses 27-foot three point jumper,away,[{'id': '5313306'}],True,3,4,5313306,36,25,1006,558,JumpShot,,401819614
401823201116703176,Fliss Henderson makes 3-foot hook shot,home,[{'id': '5176363'}],True,2,1,5176363,26,4,1002,558,JumpShot,True,401823201
401823201116703312,Clarke Jackson makes 8-foot jumper (Paige Engels assists),away,"[{'id': '5176410'}, {'id': '5241809'}]",True,2,1,5176410,33,2,1002,558,JumpShot,True,401823201
401823201116703441,Riley Weiss makes 24-foot three point jumper (Fliss Henderson assists),home,"[{'id': '5176366'}, {'id': '5176363'}]",True,3,1,5176366,7,16,1003,558,JumpShot,True,401823201
401823201116703510,Emily Pape misses 24-foot three point jumper,away,[{'id': '5108938'}],True,3,1,5108938,33,23,1006,558,JumpShot,,401823201
401823201116703607,Riley Weiss misses 27-foot three point jumper,home,[{'id': '5176366'}],True,3,1,5176366,42,21,1006,558,JumpShot,,401823201
401823201116703877,Rachel Kaus makes 15-foot pullup jump shot (Kelsey Langston assists),away,"[{'id': '5176408'}, {'id': '5241812'}]",True,2,1,5176408,36,11,1002,558,JumpShot,True,401823201
401823201116704045,Fliss Henderson misses 25-foot three point jumper,home,[{'id': '5176363'}],True,3,1,5176363,34,24,1006,558,JumpShot,,401823201
401823201116704211,Clarke Jackson misses driving layup,away,[{'id': '5176410'}],True,2,1,5176410,25,5,1005,572,LayUpShot,,401823201
401823201116704542,Rachel Kaus makes 24-foot three point jumper (Clarke Jackson assists),away,"[{'id': '5176408'}, {'id': '5176410'}]",True,3,1,5176408,28,24,1003,558,JumpShot,True,401823201
401823201116704803,Emily Pape misses layup,away,[{'id': '5108938'}],True,2,1,5108938,22,0,1005,572,LayUpShot,,401823201
401823201116704871,Marija Avlijas misses 23-foot three point jumper,home,[{'id': '5174280'}],True,3,1,5174280,2,-1,1006,558,JumpShot,,401823201
401823201116705266,Rachel Kaus misses driving layup,away,[{'id': '5176408'}],True,2,1,5176408,23,1,1005,572,LayUpShot,,401823201
401823201116705659,Rachel Kaus misses 15-foot jumper,away,[{'id': '5176408'}],True,2,1,5176408,17,13,1005,558,JumpShot,,401823201
401823201116705724,Hilke Feldrappe misses driving layup,home,[{'id': '5174275'}],True,2,1,5174275,29,3,1005,572,LayUpShot,,401823201
401823201116705930,Emily Pape makes 25-foot three point jumper (Kelsey Langston assists),away,"[{'id': '5108938'}, {'id': '5241812'}]",True,3,1,5108938,37,22,1003,558,JumpShot,True,401823201
401823201116706145,Hilke Feldrappe misses layup,home,[{'id': '5174275'}],True,2,1,5174275,21,2,1005,572,LayUpShot,,401823201
401823201116706392,Emily Pape misses 24-foot three point jumper,away,[{'id': '5108938'}],True,3,1,5108938,38,20,1006,558,JumpShot,,401823201
401823201116708039,Marija Avlijas makes free throw 1 of 2,home,[{'id': '5174280'}],True,1,1,5174280,25,0,1001,540,MadeFreeThrow,True,401823201
401823201116708136,Marija Avlijas makes free throw 2 of 2,home,[{'id': '5174280'}],True,1,1,5174280,25,0,1001,540,MadeFreeThrow,True,401823201
401823201116708687,Susie Rafiu makes layup (Mia Broom assists),home,"[{'id': '5108933'}, {'id': '5241574'}]",True,2,1,5108933,22,2,1002,572,LayUpShot,True,401823201
401823201116708935,Fliss Henderson makes driving layup,home,[{'id': '5176363'}],True,2,1,5176363,21,2,1002,572,LayUpShot,True,401823201
401823201116709326,Kelsey Langston misses driving layup,away,[{'id': '5241812'}],True,2,1,5241812,27,4,1005,572,LayUpShot,,401823201
401823201116709433,Hilke Feldrappe misses driving layup,home,[{'id': '5174275'}],True,2,1,5174275,27,2,1005,572,LayUpShot,,401823201
401823201116709613,Riley Weiss misses 23-foot three point jumper,home,[{'id': '5176366'}],True,3,1,5176366,3,7,1006,558,JumpShot,,401823201
401823201116709794,Rachel Kaus misses layup,away,[{'id': '5176408'}],True,2,1,5176408,28,1,1005,572,LayUpShot,,401823201
401823201116711008,Rachel Kaus misses 24-foot three point jumper,away,[{'id': '5176408'}],True,3,1,5176408,46,12,1006,558,JumpShot,,401823201
401823201116712990,Audrey Chen makes 24-foot three point jumper (Clarke Jackson assists),away,"[{'id': '5241811'}, {'id': '5176410'}]",True,3,2,5241811,44,14,1003,558,JumpShot,True,401823201
401823201116713116,Perri Page makes layup (Mia Broom assists),home,"[{'id': '5108934'}, {'id': '5241574'}]",True,2,2,5108934,24,2,1002,572,LayUpShot,True,401823201
401823201116713721,Audrey Chen makes 23-foot three point jumper (Grace Renners assists),away,"[{'id': '5241811'}, {'id': '5313305'}]",True,3,2,5241811,47,4,1003,558,JumpShot,True,401823201
401823201116713927,Fliss Henderson misses layup,home,[{'id': '5176363'}],True,2,2,5176363,23,0,1005,572,LayUpShot,,401823201
401823201116714003,Perri Page makes 0-foot tip in layup,home,[{'id': '5108934'}],True,2,2,5108934,25,1,1002,437,TipShot,True,401823201
401823201116714231,Clarke Jackson makes free throw 1 of 2,away,[{'id': '5176410'}],True,1,2,5176410,25,0,1001,540,MadeFreeThrow,True,401823201
401823201116714351,Clarke Jackson makes free throw 2 of 2,away,[{'id': '5176410'}],True,1,2,5176410,25,0,1001,540,MadeFreeThrow,True,401823201
401823201116714449,Nasi Simmons misses 23-foot three point jumper,home,[{'id': '5241575'}],True,3,2,5241575,8,17,1006,558,JumpShot,,401823201
401823201116714628,Grace Renners makes 8-foot jumper (Audrey Chen assists),away,"[{'id': '5313305'}, {'id': '5241811'}]",True,2,2,5313305,25,8,1002,558,JumpShot,True,401823201
401823201116714871,Marija Avlijas misses driving layup,home,[{'id': '5174280'}],True,2,2,5174280,26,2,1005,572,LayUpShot,,401823201
401823201116714873,Fliss Henderson makes 0-foot tip in layup,home,[{'id': '5176363'}],True,2,2,5176363,25,1,1002,437,TipShot,True,401823201
401823201116715024,Clarke Jackson makes driving layup (Emily Pape assists),away,"[{'id': '5176410'}, {'id': '5108938'}]",True,2,2,5176410,22,1,1002,572,LayUpShot,True,401823201
401823201116715288,Kelsey Langston misses 25-foot three point jumper,away,[{'id': '5241812'}],True,3,2,5241812,40,21,1006,558,JumpShot,,401823201
401823201116715481,Marija Avlijas makes 22-foot three point jumper (Perri Page assists),home,"[{'id': '5174280'}, {'id': '5108934'}]",True,3,2,5174280,3,-3,1003,558,JumpShot,True,401823201
401823201116715571,Emily Pape misses 25-foot three point jumper,away,[{'id': '5108938'}],True,3,2,5108938,6,17,1006,558,JumpShot,,401823201
401823201116715744,Riley Weiss misses driving layup,home,[{'id': '5176366'}],True,2,2,5176366,26,4,1005,572,LayUpShot,,401823201
401823201116716138,Riley Weiss misses 6-foot floating jump shot,home,[{'id': '5176366'}],True,2,2,5176366,23,6,1005,558,JumpShot,,401823201
401823201116716188,Susie Rafiu misses layup,home,[{'id': '5108933'}],True,2,2,5108933,28,3,1005,572,LayUpShot,,401823201
401823201116718401,Audrey Chen misses 11-foot jumper,away,[{'id': '5241811'}],True,2,2,5241811,16,6,1005,558,JumpShot,,401823201
401823201116718480,Susie Rafiu makes layup (Fliss Henderson assists),home,"[{'id': '5108933'}, {'id': '5176363'}]",True,2,2,5108933,25,-1,1002,572,LayUpShot,True,401823201
401823201116718726,Trinity Jones makes driving layup,away,[{'id': '5313303'}],True,2,2,5313303,22,1,1002,572,LayUpShot,True,401823201
401823201116718913,Clarke Jackson makes driving layup (Trinity Jones assists),away,"[{'id': '5176410'}, {'id': '5313303'}]",True,2,2,5176410,22,1,1002,572,LayUpShot,True,401823201
401823201116719104,Susie Rafiu misses layup,home,[{'id': '5108933'}],True,2,2,5108933,28,0,1005,572,LayUpShot,,401823201
401823201116719261,Susie Rafiu misses free throw 1 of 2,home,[{'id': '5108933'}],True,1,2,5108933,25,0,1004,540,MadeFreeThrow,,401823201
401823201116719385,Susie Rafiu makes free throw 2 of 2,home,[{'id': '5108933'}],True,1,2,5108933,25,0,1001,540,MadeFreeThrow,True,401823201
401823201116719592,Ally Pape makes layup (Trinity Jones assists),away,"[{'id': '5313307'}, {'id': '5313303'}]",True,2,2,5313307,21,2,1002,572,LayUpShot,True,401823201
401823201116719732,Marija Avlijas misses 23-foot three point jumper,home,[{'id': '5174280'}],True,3,2,5174280,2,1,1006,558,JumpShot,,401823201
401823201116719960,Rachel Kaus misses 20-foot jumper,away,[{'id': '5176408'}],True,2,2,5176408,22,20,1005,558,JumpShot,,401823201
401823201116720051,Riley Weiss misses driving layup,home,[{'id': '5176366'}],True,2,2,5176366,31,2,1005,572,LayUpShot,,401823201
401823201116720412,Trinity Jones misses driving layup,away,[{'id': '5313303'}],True,2,2,5313303,31,0,1005,572,LayUpShot,,401823201
401823201116720493,Perri Page makes layup (Fliss Henderson assists),home,"[{'id': '5108934'}, {'id': '5176363'}]",True,2,2,5108934,27,1,1002,572,LayUpShot,True,401823201
401823201116721110,Perri Page makes free throw 1 of 2,home,[{'id': '5108934'}],True,1,2,5108934,25,0,1001,540,MadeFreeThrow,True,401823201
401823201116721247,Perri Page misses free throw 2 of 2,home,[{'id': '5108934'}],True,1,2,5108934,25,0,1004,540,MadeFreeThrow,,401823201
401823201116726451,Marija Avlijas misses 22-foot three point jumper,home,[{'id': '5174280'}],True,3,3,5174280,3,1,1006,558,JumpShot,,401823201
401823201116726604,Rachel Kaus misses 6-foot hook shot,away,[{'id': '5176408'}],True,2,3,5176408,29,4,1005,558,JumpShot,,401823201
401823201116726645,Perri Page misses 5-foot turnaround jump shot,home,[{'id': '5108934'}],True,2,3,5108934,20,3,1005,558,JumpShot,,401823201
401823201116726709,Clarke Jackson misses driving layup,away,[{'id': '5176410'}],True,2,3,5176410,23,3,1005,572,LayUpShot,,401823201
401823201116726752,Fliss Henderson makes 25-foot three point jumper,home,[{'id': '5176363'}],True,3,3,5176363,24,25,1003,558,JumpShot,True,401823201
401823201116726910,Emily Pape makes free throw 1 of 2,away,[{'id': '5108938'}],True,1,3,5108938,25,0,1001,540,MadeFreeThrow,True,401823201
401823201116726925,Emily Pape makes free throw 2 of 2,away,[{'id': '5108938'}],True,1,3,5108938,25,0,1001,540,MadeFreeThrow,True,401823201
401823201116727144,Emily Pape makes 23-foot three point jumper (Paige Engels assists),away,"[{'id': '5108938'}, {'id': '5241809'}]",True,3,3,5108938,3,8,1003,558,JumpShot,True,401823201
